f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.3953468357,0.0020149206,0.613714437,0.4906919319,0.7055732715,0.0987021355,0.1979720164,0.1636852273,0.4993449571,0.1613618499,0.3328407583
0.2790682642,0.5421246155,0.3720183996,0.7350320793,0.7884566211,0.0487051699,0.7912761904,0.9348501083,0.7706613988,0.930915371,0.6193108218
0.1999171912,0.2858602335,0.3178205295,0.3478375729,0.7030211333,0.7279960136,0.2596623166,0.9821052663,0.0508654285,0.1744153984,0.4049501084
0.2654223093,0.4462122642,0.1764303194,0.8791367463,0.9369041962,0.8820035909,0.9778388818,0.1348762126,0.0456888182,0.4771838393,0.5221697178
0.2962380624,0.3247570824,0.0193084548,0.6682564626,0.0597891617,0.8077650759,0.7169616325,0.8510653526,0.7426151843,0.4876230313,0.49743795
0.7819807236,0.9425323759,0.7734832652,0.0998012535,0.2903699488,0.4765043985,0.8277972671,0.5500322659,0.4586096648,0.8786626956,0.6079773859
0.7244476643,0.7240319741,0.3248749604,0.9008779838,0.6031687204,0.2617791565,0.7828815747,0.5810076026,0.3966553695,0.8285703929,0.6128295399
0.0581914419,0.692893432,0.1533274753,0.0774998968,0.3611498945,0.2131166374,0.8852649727,0.078111527,0.06418199,0.627880157,0.3211617425
0.5657345587,0.8461627136,0.5704125329,0.3392178239,0.9459639671,0.8607824822,0.8157222224,0.7737612347,0.4108147481,0.2743318873,0.6402904171
0.6524239304,0.1352624125,0.9983638618,0.9772988907,0.0361403967,0.6015325822,0.2390780477,0.8190219714,0.1825401848,0.6357334172,0.5277395695
0.6475923648,0.2407316267,0.3286268492,0.8009198401,0.3182315235,0.6897767442,0.0140364775,0.2034964962,0.7678882712,0.0782184675,0.4089518661
0.8313766536,0.33362283,0.9243811816,0.4017891865,0.6728406539,0.8703451487,0.2625716687,0.4885628764,0.6441063834,0.6733864169,0.6102983
0.7628947641,0.2965303143,0.8086488298,0.7612586259,0.273829205,0.8447892265,0.3627912081,0.5129072526,0.663811198,0.5453313934,0.5832792018
0.1486406699,0.3114035628,0.7860630201,0.4772675196,0.1123234034,0.1042945441,0.1670442638,0.1263598809,0.3077910403,0.934932535,0.347612044
0.2045783489,0.1391676939,0.2685553655,0.1289595305,0.5409568809,0.9413960194,0.9993046792,0.8035285496,0.4299588962,0.6434110631,0.5099817027
0.4769149669,0.1928536603,0.9399413774,0.2855637968,0.9541122862,0.2137705823,0.1303530233,0.3169034943,0.7266778355,0.7941642213,0.5031255244
0.8622348877,0.8753185053,0.1055677845,0.6482979083,0.3525860249,0.2178911879,0.7525924523,0.5196302887,0.3442510688,0.0603834926,0.4738753601
0.4545628242,0.5488294177,0.199551187,0.7231181897,0.6777889482,0.7405080679,0.6645142091,0.6770936279,0.5440366175,0.0944731054,0.5324476195
0.320504691,0.0209515844,0.2873267657,0.2604460684,0.3065153812,0.2414390519,0.4742166507,0.4368684045,0.5583425467,0.2008944862,0.3107505631
0.2310326262,0.4205774344,0.076212992,0.3366004108,0.0688753426,0.4287990169,0.5544915986,0.8214677949,0.948429306,0.8987426674,0.478522919
0.881851288,0.4029921303,0.4475720855,0.081402475,0.12611032,0.1253610337,0.8219105429,0.7906245291,0.8024546616,0.3659471604,0.4846226227
0.885097635,0.1229593526,0.3868987453,0.1724244007,0.3834054209,0.6934141265,0.4138634531,0.8576220721,0.1302825315,0.9722059998,0.5018173737
0.0585165583,0.3613151577,0.3927834341,0.1347295502,0.6979155685,0.4616587772,0.5635285676,0.2524071671,0.2831265721,0.5119578736,0.3717939226
0.1511498345,0.1649778602,0.9149500038,0.59872192,0.2463803352,0.0410603238,0.7240829542,0.0682908781,0.831684853,0.5265376158,0.4267836579
0.434238039,0.7167824879,0.6494969688,0.8211367843,0.8892068891,0.0329023898,0.5145509108,0.3030703422,0.8905244619,0.6448334423,0.5896742716
0.2752763419,0.9490410206,0.0061486,0.6680597761,0.0837705708,0.7040641685,0.1297185533,0.6472991384,0.9564713356,0.4128451259,0.4832694631
0.159257012,0.1076211706,0.5778229861,0.0742070158,0.7063430906,0.8242033217,0.1152673396,0.4304260449,0.8924941998,0.946952193,0.4834594374
0.9569636611,0.3267322388,0.663734681,0.60646063,0.147869023,0.5529415701,0.6393630197,0.6624199343,0.8560119122,0.5298874821,0.5942384152
0.3072533766,0.1312882542,0.4789285026,0.3134019771,0.7993480307,0.5626990735,0.0174661456,0.929066584,0.2099982123,0.9739374816,0.4723387638
0.3419117099,0.3692552242,0.0815586522,0.9197346964,0.4434622405,0.7879017428,0.7439380181,0.5587295801,0.2183277882,0.6364322179,0.510125187
0.5056817732,0.1752914493,0.9631644571,0.1694164546,0.7817520793,0.1110334801,0.7223580247,0.421115099,0.7734534144,0.5783699374,0.5201636169
0.951002581,0.0807067915,0.7096581915,0.4299310837,0.3941087686,0.5090062222,0.9926301576,0.4115749141,0.4380728067,0.2026283699,0.5119319887
0.3855123958,0.7799845166,0.5718835942,0.467071048,0.6997192129,0.0153458347,0.2549727913,0.4436572311,0.5740754153,0.4733005795,0.4665522619
0.0800894494,0.0797571884,0.6485920288,0.0432539065,0.2491736431,0.430344108,0.1542873867,0.9715316682,0.851459207,0.9277408016,0.4436229388
0.5499016056,0.8024617885,0.0084475931,0.2595597971,0.2323928722,0.4025563616,0.7685660198,0.2250230298,0.8141312758,0.2066388265,0.426967917
0.4276513997,0.199643672,0.9866233431,0.9995349944,0.66671472,0.6863425565,0.014880829,0.9216875113,0.1299997875,0.5889562443,0.5622035058
0.3949880907,0.210089237,0.6687134332,0.0435801195,0.2533431435,0.9178870763,0.4739242275,0.4076305307,0.8894187445,0.325383435,0.4584958038
0.3353713322,0.4393203501,0.1278452235,0.3438189253,0.6988801477,0.3602380957,0.746375287,0.4674461675,0.585261126,0.5605065627,0.4665063218
0.674084994,0.0129125258,0.7601502347,0.6607083371,0.0124475202,0.4268649551,0.3470508936,0.0273283496,0.3485524664,0.4770506816,0.3747150958
0.6162845939,0.7435405576,0.6871399186,0.2849980271,0.7871206771,0.9404830625,0.2028851039,0.2610449051,0.3481135932,0.0923038484,0.4963914287
0.5864283401,0.6834849254,0.5316241989,0.7142735636,0.0273038507,0.2305043465,0.0745116593,0.7736791377,0.697950514,0.6597727854,0.4979533322
0.3341857004,0.372035508,0.6726853116,0.0943359355,0.0327438451,0.6851328318,0.5212008907,0.3797947392,0.7124611815,0.869753357,0.4674329301
0.8568454208,0.3287457759,0.6132939146,0.5439853393,0.613743803,0.4004145921,0.4844684019,0.8166289069,0.6614594972,0.8325819951,0.6152167647
0.9089327557,0.2478878372,0.5160669205,0.4405569546,0.9621614008,0.5433707712,0.6710613011,0.0366730602,0.3170499089,0.3690118152,0.5012772725
0.696445846,0.6512356098,0.7410473232,0.3691311576,0.7455715453,0.7737911684,0.0542639894,0.266772436,0.1535859075,0.7667251714,0.5218570155
0.136525793,0.0104313283,0.0954709472,0.7498197081,0.5544166681,0.7092147502,0.1502343002,0.03888507,0.5258436576,0.8116937974,0.378253602
0.8714670655,0.4347764133,0.0595816346,0.387533986,0.8753333678,0.0217430354,0.9309047577,0.546394669,0.0584160956,0.2479546666,0.4434105692
0.9154064842,0.7548619416,0.8991902764,0.6564538074,0.1239930992,0.6447618217,0.4302449757,0.1782570891,0.9115342577,0.5838308837,0.6098534637
0.9449822605,0.0480600512,0.594262212,0.0404532077,0.7978797592,0.1486788802,0.7496679579,0.9481140594,0.1875639507,0.2755116154,0.4735173954
0.7598078568,0.0590310162,0.7102880287,0.8193894913,0.4465650022,0.5856213965,0.8411325268,0.3774697599,0.1320160655,0.8995486223,0.5630869766
0.625424427,0.0474225497,0.6544105643,0.5246147034,0.7038763571,0.7784036635,0.1693765256,0.1341213332,0.9566607527,0.0809107833,0.467522166
0.717952217,0.9016430131,0.1289708344,0.312214429,0.9420962208,0.9268505936,0.4608933097,0.6917641792,0.874964653,0.6484572603,0.660580671
0.9672757946,0.6347725098,0.7074882765,0.6775638238,0.4541620011,0.1540532787,0.2631852203,0.2952945279,0.5315230391,0.3952012863,0.5080519758
0.1948431507,0.1569474661,0.442623836,0.849253715,0.6815621695,0.1465001935,0.6276573786,0.850938695,0.2806215268,0.5843181317,0.4815266263
0.9318494787,0.9985737437,0.4859611448,0.0608203132,0.3107881728,0.4280573661,0.9876709073,0.7716814824,0.1198215452,0.8626355603,0.5957859715
0.4201387428,0.0870973398,0.4974080706,0.1276270193,0.7646611636,0.9515700717,0.2816802985,0.0278463843,0.2468646001,0.8132033376,0.4218097028
0.4230476706,0.4417077508,0.9701508037,0.8656715066,0.2909614658,0.6517129731,0.0121717001,0.9186188444,0.5026516686,0.2927932269,0.5369487611
0.502936976,0.4345011474,0.2913669706,0.9888981213,0.4953214605,0.6021551439,0.4169554873,0.4829923678,0.3738366263,0.5367770325,0.5125741334
0.3456279286,0.7939753695,0.6238743723,0.8430359992,0.9216023888,0.3885355364,0.794606071,0.2032826873,0.4163819207,0.0414706711,0.5372392945
0.0164860249,0.8394295913,0.4831784219,0.9866368286,0.7051010979,0.7741398877,0.6383498022,0.7172727985,0.6927587325,0.1410014709,0.5994354656
0.0100660254,0.1956957085,0.5755026182,0.3014329965,0.1845938298,0.0708240787,0.9035881404,0.6015493171,0.553816447,0.2774247667,0.3674493928
0.1383263497,0.8994443757,0.0714001362,0.7622007225,0.7424803749,0.9930025255,0.1507362588,0.5370864458,0.1962852129,0.5671181795,0.5058080581
0.5785571174,0.2127712383,0.4065477708,0.0617355392,0.1994080669,0.1116488688,0.8358754274,0.8377578692,0.8289216673,0.5286341598,0.4601857725
0.97875934,0.8389876932,0.7243298683,0.5542619582,0.1404206897,0.9089236986,0.6250860374,0.0440088301,0.5104730157,0.1789024845,0.5504153616
0.3214335968,0.6487993659,0.0783468601,0.3928337335,0.4110000883,0.820827235,0.385836259,0.5617363472,0.3579136808,0.5821214719,0.4560848638
0.1288545267,0.9364707982,0.7948927102,0.5354022975,0.9982063379,0.9943007776,0.6470511663,0.8340817653,0.8320586467,0.475972834,0.717729186
0.3627159251,0.8108179872,0.3149605272,0.0870457934,0.3650799454,0.4553812169,0.995969492,0.9901659829,0.499390047,0.5064425082,0.5387969425
0.1690684673,0.8208236438,0.155241874,0.2474153275,0.2136573773,0.5662419624,0.0682425625,0.5994936363,0.1279783095,0.4261562438,0.3394319404
0.1816151086,0.2568328362,0.362627042,0.9765078188,0.7922351337,0.3608333799,0.9708085964,0.4392863,0.1949151452,0.8028672435,0.5338528604
0.915259134,0.5576310703,0.6136852307,0.2302196613,0.6446768641,0.9787651761,0.6856008782,0.6406463562,0.9689311595,0.1849909252,0.6420406456
0.1470888644,0.1379996268,0.0058145695,0.3023307384,0.3854149547,0.2194719468,0.8685727008,0.4536575172,0.8189655836,0.9965510103,0.4335867513
0.879813761,0.0005806922,0.2533838465,0.2424408034,0.977088511,0.0456189802,0.6032741833,0.9478971078,0.4849052806,0.798189329,0.5233192495
0.7507643513,0.4001644147,0.3558203992,0.3644495821,0.6303840764,0.0004972634,0.3432147582,0.3159849546,0.64114362,0.3121459177,0.4114569338
0.5009758803,0.7882324844,0.4501455449,0.5067904498,0.0905632232,0.8355604997,0.7262623967,0.959135924,0.2892180169,0.5452279802,0.56921124
0.9556869348,0.1690317784,0.5458086724,0.2090707812,0.4114725818,0.5228971839,0.2546897619,0.0147467651,0.4707942917,0.7395950425,0.4293793794
0.8129360941,0.221558643,0.1397594572,0.1687564938,0.5860082251,0.7701435336,0.1692537572,0.9292229833,0.0861284886,0.8103973772,0.4694165053
0.2413689015,0.587104369,0.5986298621,0.6915144464,0.0938948188,0.6891930853,0.5270749461,0.8201572155,0.6483290093,0.816292963,0.5713559617
0.3653851962,0.6040159441,0.9853247413,0.9111938686,0.8130867258,0.3967973231,0.4340910525,0.0677764877,0.4115440887,0.9048853442,0.5894100772
0.8073715302,0.2244801829,0.1264439872,0.9471309874,0.3932366767,0.7124522123,0.7172745215,0.5624904344,0.6416751961,0.8034030101,0.5935958739
0.3728878116,0.8830440976,0.3905073791,0.9715176737,0.574558544,0.4844021979,0.660710759,0.1016334901,0.3045594133,0.3090397688,0.5052861135
0.9179264531,0.6699446095,0.9130557128,0.9032511949,0.5811384786,0.7261424386,0.300048518,0.0152295311,0.7939189263,0.7115926067,0.653224847
0.9201148758,0.6012904565,0.9360727901,0.046558863,0.5484214444,0.3293094668,0.7590110758,0.2656959658,0.8917999011,0.400686272,0.5698961111
0.069098976,0.2646877132,0.2837303695,0.4596063551,0.2362053869,0.8582889135,0.9440085529,0.8969161464,0.9599224036,0.2485679663,0.5221032783
0.2059559152,0.8778488566,0.9185125763,0.119011628,0.7811000515,0.4996510549,0.845154067,0.0811485699,0.5148805859,0.6390729933,0.5482336299
0.7927411767,0.4349954617,0.2403634503,0.7288139667,0.4815543252,0.7887848946,0.058123434,0.240565401,0.0544808605,0.9499233351,0.4770346306
0.641251673,0.1235798365,0.2146110483,0.9249820425,0.5831861915,0.4508164357,0.783270956,0.5271947444,0.3477325821,0.7431933596,0.533981887
0.7757627107,0.5536884973,0.6210422162,0.694275287,0.6727001253,0.4021422681,0.1939263418,0.5178541923,0.4832908381,0.7088069282,0.5623489405
0.1569271861,0.2760320147,0.14380239,0.3972906363,0.004845982,0.6253567152,0.1860755309,0.0629694159,0.8659221162,0.2405563914,0.2959778379
0.012892751,0.5071737892,0.3641362279,0.2275037998,0.4321558317,0.9473224194,0.6783202356,0.2154267877,0.4745171638,0.0260528177,0.3885501824
0.9586201473,0.2502798745,0.579741315,0.579662364,0.944555162,0.2524414402,0.9818046321,0.1384815038,0.770295633,0.4650954702,0.5920977542
0.8472884321,0.9272228191,0.7411274849,0.9910908225,0.3245134554,0.7459734669,0.6164475377,0.5105889863,0.8089428828,0.4823696543,0.6995565542
0.7511453778,0.8218356343,0.9895434435,0.1152816056,0.0493394341,0.4216992757,0.062604025,0.7276596697,0.6371260635,0.5371211888,0.5113355718
0.7537124874,0.5957462112,0.7874010634,0.3334538024,0.1754085752,0.7319562254,0.5858952426,0.1572132073,0.8704377296,0.3561908756,0.534741542
0.6223086775,0.7177261617,0.2834136947,0.3634361625,0.7088169842,0.6079271501,0.1094096298,0.3252645223,0.1185161364,0.9183525126,0.4775171632
0.8076341767,0.8696615142,0.7401881469,0.7971776202,0.9849431198,0.7895275811,0.218876896,0.0475471448,0.5171872508,0.8560029599,0.662874641
0.5846683336,0.2708997382,0.4517491711,0.3720693975,0.6043535406,0.6271577463,0.1040256228,0.1902487837,0.7843709537,0.9744633525,0.496400664
0.5464396593,0.4066796312,0.6921895146,0.8298533545,0.7701157937,0.4010064988,0.4377805046,0.8795254235,0.7262710212,0.5562966415,0.6246158043
0.7978779366,0.5339051979,0.4259581557,0.5380660836,0.3310828186,0.4109012759,0.3275936651,0.5499597145,0.4584484207,0.8447809159,0.5218574184
0.4059626744,0.0431167549,0.1156806545,0.8577118455,0.4151861523,0.7200341951,0.4848695919,0.5192117752,0.9102829788,0.2692405456,0.4741297168
0.4936751281,0.4567226386,0.6759201768,0.1858646427,0.2865759931,0.4460359709,0.5868711416,0.7243564976,0.3255613944,0.3131421632,0.4494725747
0.2806531391,0.1234393311,0.8470473611,0.7066112952,0.6615054151,0.1781301796,0.1175125712,0.9890990802,0.7280898946,0.5759609919,0.5208049259
0.8338799961,0.134052569,0.6190777468,0.9495606506,0.9917644151,0.0342638991,0.6695948462,0.4766340069,0.5534756747,0.579877825,0.584218163
0.745874553,0.0471508028,0.0366004636,0.4217947298,0.2330154455,0.3231764566,0.8678307007,0.8198865871,0.0475329547,0.1933920956,0.3736254789
0.1330287503,0.3281860938,0.3168314267,0.9800761119,0.0347973891,0.9783368418,0.1582062915,0.1523099602,0.967435922,0.8862961861,0.4935504973
0.7282709526,0.8013159186,0.0203487556,0.3473486993,0.7508765692,0.0121131707,0.3816125989,0.4204714154,0.4887471776,0.9350882736,0.4886193532
0.0003492408,0.2346217306,0.9822390764,0.0369497044,0.6564164609,0.2152545219,0.3601261615,0.5242471616,0.035141109,0.4076591162,0.3453004283
0.7176392572,0.1681698598,0.73584521,0.0344706844,0.1482459716,0.7706425996,0.0128075262,0.3064522631,0.9229525598,0.9802434486,0.479746938
0.1927484497,0.6512235124,0.7815593672,0.2130972054,0.9985722122,0.5324359364,0.2252103761,0.3801848111,0.9529073522,0.7139575537,0.5641896776
0.3152730847,0.9532565931,0.9485792848,0.2975121611,0.9902062975,0.6049957457,0.512766683,0.350332459,0.1292429073,0.547907792,0.5650073008
0.7579915752,0.8468821649,0.7160776518,0.4938367857,0.8813528493,0.8643236235,0.2644793852,0.8941603755,0.1707758871,0.187431945,0.6077312243
0.8744038241,0.3635243368,0.8386554578,0.6559631913,0.5766215422,0.83722767,0.1883991282,0.8018319183,0.2174124811,0.1413064804,0.549534603
0.515789472,0.5326855658,0.0945630735,0.4643687569,0.8301977268,0.084769371,0.0693645026,0.3429644099,0.4351018304,0.1986074103,0.3568412119
0.8908722019,0.1930934056,0.0454895752,0.6069498542,0.6869301912,0.9268424246,0.4712734777,0.9514095765,0.8210028,0.6420493647,0.6235912872
0.1388415219,0.6954066246,0.0055737016,0.9774969798,0.3513698159,0.5821952438,0.8147246498,0.539768944,0.3840271621,0.0321371309,0.4521541774
0.6810754244,0.8998166346,0.5648226966,0.7756384979,0.3641853915,0.3950204235,0.8604078693,0.4335498945,0.7379848333,0.2955096997,0.6008011365
0.6321573048,0.6288570352,0.4886031053,0.67764688,0.2358068894,0.175533297,0.6044893046,0.7070803675,0.1269428735,0.4254921046,0.4702609162
0.3491297322,0.2657843954,0.1208987292,0.3547034343,0.2432813752,0.4722685455,0.9368986781,0.0580060249,0.0120374896,0.3209258406,0.3133934245
0.0901431558,0.6931129145,0.2207424752,0.6549658524,0.4687514124,0.5849278667,0.0499862758,0.3291592817,0.0184777612,0.7879711092,0.3898238105
0.6246689814,0.650635066,0.4168281448,0.1132720872,0.328281946,0.6526350342,0.2888053842,0.9327712506,0.3597154017,0.4157482577,0.4783361554
0.3582633557,0.7088451344,0.6815326535,0.4791620849,0.0635485686,0.9248140287,0.9514306304,0.0004472467,0.9828200541,0.9634681204,0.6114331877
0.3213730874,0.0729632098,0.6565810349,0.5421155626,0.7279290627,0.1253324472,0.1270434298,0.7779153385,0.4544917294,0.1455211909,0.3951266093
0.5658864481,0.0791607108,0.7961562574,0.9827145929,0.192432798,0.1244382034,0.6353496271,0.4812381822,0.0572094545,0.9950650292,0.4909651304
0.8969864403,0.4154728102,0.7039101636,0.5785190938,0.894634895,0.7674587322,0.5033331225,0.8460655259,0.767905979,0.4861531765,0.6860439939
0.8095336463,0.0892790668,0.5591163868,0.4661146812,0.6313946294,0.2870454495,0.5914471284,0.7584380591,0.064960788,0.0459388578,0.4303268693
0.9039592505,0.6308472361,0.1250995691,0.7001155079,0.6135618291,0.3175323671,0.8245537113,0.2489114567,0.7987705497,0.8817631658,0.6045114643
0.2439764859,0.69575699,0.297235976,0.9478866495,0.2742760838,0.1918708715,0.7153453818,0.7776092063,0.0379363974,0.4832513607,0.4665145403
0.2637623833,0.8474700437,0.5725304275,0.8228787701,0.3135847249,0.2039250573,0.1099242195,0.9050318534,0.9623631164,0.1748850076,0.5176355604
0.9509707117,0.866322367,0.8057322442,0.0760702807,0.5664378749,0.4192940732,0.3936026478,0.3909915867,0.6682055299,0.1923731975,0.5330000514
0.2727547525,0.9121820158,0.8881301875,0.569990729,0.8600686654,0.1624062713,0.7618616004,0.5754140471,0.9400154781,0.7997979978,0.6742621745
0.0586654083,0.2037778613,0.6472680415,0.6311958358,0.0266566314,0.9608527664,0.8351208931,0.1365808509,0.8658846198,0.79748401,0.5163486918
0.3114658585,0.8168553314,0.663806377,0.1171981026,0.8929256122,0.2302442524,0.5364921764,0.2865282604,0.6212358391,0.2046977063,0.4681449516
0.478901458,0.8939905916,0.1168797226,0.367031646,0.4639813206,0.9769483879,0.5294379173,0.2258429211,0.5523624355,0.4694533953,0.5074829796
0.0256409189,0.6110278438,0.6732312567,0.6729089604,0.2422236796,0.699887888,0.6337617268,0.0773445731,0.836468739,0.499646347,0.4972141933
0.8748285831,0.1479345979,0.3165016784,0.5386349601,0.2651327006,0.2094272911,0.7688792124,0.8016248769,0.4959555515,0.3901150515,0.4809034504
0.0063225836,0.9748570095,0.2841056436,0.1232023062,0.3418886554,0.7480869642,0.1001506941,0.8713265732,0.9739298858,0.6525131296,0.5076383445
0.3407799685,0.9995708046,0.2635409734,0.0140112257,0.6724797655,0.5057646534,0.7138991137,0.3062414923,0.5831092265,0.5503678531,0.4949765077
0.8058878393,0.4579378096,0.6983024511,0.1223895182,0.9965727697,0.9634351516,0.3318168093,0.7654519826,0.765060029,0.8277723608,0.6734626721
0.1555670341,0.7713826126,0.8026293702,0.4396726778,0.8945849189,0.1445180262,0.1877596425,0.994735613,0.0158445993,0.1616895283,0.4568384023
0.6472487431,0.3566245679,0.1612603329,0.9107897165,0.3706357935,0.8337400984,0.41655437,0.0845349077,0.1399815911,0.9996635965,0.4921033718
0.6349027609,0.9458694304,0.4576014061,0.3332052119,0.0682589486,0.4541741763,0.2966403635,0.4000757579,0.2196261589,0.0617003925,0.3872054607
0.2278481186,0.3751931931,0.8330830052,0.0304774893,0.8148658713,0.727667924,0.1749955155,0.0026255138,0.7224035375,0.1908401148,0.4100000283
0.1643150421,0.3696522806,0.5474646827,0.325575375,0.2804419971,0.9181004767,0.1593154739,0.6969963675,0.0026353844,0.299297065,0.3763794145
0.696659964,0.6375381453,0.2451664954,0.1542613707,0.9707433572,0.3134254445,0.608435547,0.2673837207,0.7135012024,0.8280617059,0.5435176953
0.3290841137,0.9413493215,0.203254899,0.1621671189,0.9718268109,0.0181207703,0.8898350433,0.1468223264,0.0207462842,0.6122385808,0.4295445269
0.3376624412,0.1850613263,0.9818908614,0.8851271239,0.5106367017,0.2623328585,0.8032276006,0.6699521756,0.9593292261,0.8058629851,0.64010833
0.9692492406,0.6559891906,0.4434011304,0.214415736,0.8102505612,0.4141444876,0.5278411806,0.4186861082,0.6815282088,0.2413423834,0.5376848227
0.2467478141,0.0106123225,0.1826917049,0.4500027131,0.1727794413,0.1545185158,0.4681234839,0.0626144847,0.3013408422,0.4888697681,0.2538301091
0.6748530655,0.6390032833,0.6739310948,0.6567439269,0.5241304073,0.1845677965,0.9190767859,0.3273580084,0.8545199721,0.878406012,0.6332590353
0.1332209934,0.8237692127,0.5343952025,0.5766221243,0.0381849487,0.3446457637,0.9907666119,0.5660261298,0.7633318719,0.6722948207,0.544325768
0.8073685132,0.0100796861,0.6829071431,0.9900602181,0.4600823997,0.855686585,0.1445787339,0.9282058836,0.9183010696,0.4459195761,0.6243189808
0.4170756517,0.5931541356,0.0849228594,0.0910067465,0.2498980626,0.6090532667,0.275574543,0.1689748485,0.9364112751,0.1300945152,0.3556165904
0.0473808609,0.069632269,0.9538637279,0.5817760634,0.6462543933,0.9920486771,0.9264218276,0.6370210052,0.5580748068,0.6897536996,0.6102227331
0.3093158263,0.36544332,0.6998333861,0.9922229694,0.3555035382,0.1599157858,0.8479095544,0.5000822721,0.0881216694,0.7662106245,0.5084558946
0.9460018482,0.5051973211,0.3593647601,0.0309247077,0.596204068,0.6092628227,0.6399779744,0.8717786111,0.7782376716,0.5763892499,0.5913339035
0.0018731267,0.8256185325,0.6460215189,0.9557368546,0.4073945959,0.2922759121,0.9477855316,0.3338164235,0.9292969173,0.5058603385,0.5845679752
0.0235701236,0.2386127436,0.8713036585,0.7234035097,0.2308357134,0.2268071966,0.8833192955,0.0787452678,0.7268894687,0.9714409648,0.4974927942
0.8449558923,0.6728913169,0.4766382859,0.2043206524,0.7038160246,0.072842354,0.8135834755,0.3437939994,0.9446209655,0.5918211471,0.5669284114
0.9201832493,0.9464940922,0.4174396796,0.5662047681,0.9022309468,0.8248342755,0.8584806803,0.8500164789,0.1586506995,0.7877775976,0.7232312468
0.3558768174,0.1822208231,0.0263903416,0.2271804763,0.9056243328,0.257226055,0.4539876729,0.7889436283,0.3359713228,0.1808771421,0.3714298612
0.7603845932,0.1809272156,0.8537684591,0.2370228791,0.385247868,0.5575844841,0.3098652335,0.1988313436,0.9013784835,0.254486199,0.4639496759
0.7906524907,0.8215617328,0.2009802912,0.2080921703,0.3877665009,0.103211238,0.0329264463,0.2462471812,0.953227717,0.1915771458,0.3936242914
0.0340247788,0.3091045348,0.373797969,0.0604151203,0.5362850111,0.2794223018,0.3176411754,0.990272684,0.0683659301,0.6536124987,0.3622942004
0.1711498261,0.8287505233,0.8345397143,0.0249182857,0.0657734023,0.2197875823,0.5825027698,0.3756386358,0.4186189263,0.4838812533,0.4005560919
0.6301248348,0.209271417,0.3054429861,0.8311051261,0.4173635878,0.693209487,0.9343163646,0.4502900341,0.9394566682,0.8875440815,0.6298124587
0.6418671799,0.973481447,0.1966486163,0.0156651489,0.0338965678,0.7329336274,0.2950874506,0.3515377431,0.7232063119,0.3634533808,0.4327777474
0.0051502418,0.8943561381,0.192203904,0.839689956,0.9192744237,0.2579773064,0.0594775388,0.5017771935,0.6336159427,0.4780964651,0.478161911
0.9856584468,0.2637407775,0.6873678821,0.2911014329,0.094845904,0.1047314699,0.9843109199,0.0291622686,0.5550215039,0.9237675881,0.4919708194
0.9167063502,0.1968886838,0.8972490355,0.113354967,0.2125538327,0.9311456033,0.8462885944,0.5076412833,0.2826833464,0.5694949063,0.5474006603
0.8710946641,0.2878335887,0.4638510449,0.0632985681,0.1275235447,0.3831254686,0.321275875,0.1870010835,0.8849026626,0.9548918176,0.4544798318
0.6650975486,0.8705611094,0.2186325951,0.3524654312,0.1616625427,0.3134784992,0.4571969011,0.1459734626,0.3426407678,0.0122184055,0.3539927263
0.0697410512,0.2593471184,0.2091070893,0.9669900867,0.3727020854,0.4216609225,0.89813569,0.2189906798,0.9293022058,0.1808190364,0.4526795966
0.7884855866,0.8003968704,0.4686526251,0.2523366315,0.8636954385,0.5961761703,0.6354621002,0.1849713135,0.7831772538,0.5203647627,0.5893718753
0.1398631311,0.4482748029,0.3909258726,0.3584957267,0.8007402341,0.5525884153,0.6719742259,0.2579371352,0.6985618779,0.0146149942,0.4333976416
0.2701555407,0.7683029291,0.2739621126,0.4792626305,0.7352930158,0.646664198,0.9009235529,0.6334287059,0.8656548779,0.8302257587,0.6403873322
0.8142477428,0.6541404645,0.6306226291,0.2829003679,0.906477096,0.494318068,0.8790765381,0.5419391966,0.6792893815,0.6622537924,0.6545265277
0.0623039594,0.8191525131,0.1105285953,0.453229832,0.1776482398,0.9112688294,0.0058182473,0.8496224657,0.1692059645,0.7043801257,0.4263158772
0.8642374598,0.4393615057,0.4726830549,0.1381995725,0.9186241361,0.2079760712,0.7848637705,0.8195476891,0.841404777,0.6505186488,0.6137416685
0.6497734478,0.6556525198,0.3046591133,0.2803960773,0.9385528881,0.2111362098,0.7747141453,0.8176294263,0.7530754064,0.4540035268,0.5839592761
0.4798832186,0.8153793658,0.2731560399,0.5904118139,0.2686091983,0.4508042797,0.5016806433,0.2744274456,0.3004267458,0.6708866083,0.4625665359
0.9788075713,0.1646642056,0.110248114,0.4514906267,0.3028637785,0.0288722501,0.6594666978,0.087727549,0.8484199392,0.5008714749,0.4133432207
0.7382461978,0.4981933869,0.1565239951,0.0429053116,0.7785894643,0.0950768832,0.2540415213,0.5533036096,0.9127063095,0.0071169278,0.4036703607
0.0073071369,0.3925895286,0.8224962936,0.2804631768,0.9830013425,0.0911054919,0.7312674569,0.4846819863,0.3655329379,0.0316942027,0.4190139554
0.1555685946,0.3443405093,0.1963584083,0.2658167086,0.7958311359,0.4992221869,0.2946889587,0.4552978338,0.5869497363,0.1431088978,0.373718297
