@relation whatever

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute label numeric


@data
0.9966571219 , 0.367438999 , 0.4161075102 , 0.2562359748 , 0.0535772145 , 0.1024144022 , 0.9408811536 , 0.1213739915 , 0.6851542881 , 0.7320296378 , 0.3285791179 
0.3103906917 , 0.0387839866 , 0.2753274408 , 0.140672924 , 0.245104739 , 0.277532611 , 0.916681705 , 0.8743098164 , 0.6789140729 , 0.4549456881 , 0.2603164235 
0.2770830053 , 0.8632144905 , 0.6281394875 , 0.9178452189 , 0.0206156778 , 0.9060489754 , 0.3283705241 , 0.4792880509 , 0.6986252619 , 0.325027646 , 0.3811527526 
0.1147327721 , 0.5812636209 , 0.9003042644 , 0.2171471748 , 0.5221447744 , 0.0216782559 , 0.9023014628 , 0.2541744127 , 0.5466761002 , 0.2126921546 , 0.2704682055 
0.3871064205 , 0.388889167 , 0.4498601742 , 0.1475064349 , 0.2344127907 , 0.5428899671 , 0.5948668919 , 0.1208151411 , 0.6354762251 , 0.8023393154 , 0.822003541 
0.5380631387 , 0.0995361526 , 0.2700467836 , 0.4123729551 , 0.7784502255 , 0.7249924722 , 0.0383385802 , 0.0555332308 , 0.5882069627 , 0.6664780681 , 0.2468729177 
0.6088226405 , 0.5725270435 , 0.3017489738 , 0.0881106919 , 0.2711523059 , 0.6267766203 , 0.9348377418 , 0.385885078 , 0.2080402412 , 0.8351420066 , 0.3027212475 
0.7301850161 , 0.8568202625 , 0.505333716 , 0.9843594288 , 0.4034963632 , 0.7180258706 , 0.277317828 , 0.2254999042 , 0.0713909497 , 0.8153809668 , 0.3967705409 
0.3414377333 , 0.2277539223 , 0.1034862828 , 0.0664302055 , 0.2660925025 , 0.1590195135 , 0.6546371682 , 0.9325705706 , 0.1323979637 , 0.2634598091 , 0.1664844366 
0.4341469374 , 0.351570501 , 0.7762499205 , 0.0609235577 , 0.2864082428 , 0.1621349985 , 0.2689637993 , 0.1215502494 , 0.7651672517 , 0.9991488154 , 0.2697573706 
0.2705009677 , 0.9835082442 , 0.3818668756 , 0.9885268384 , 0.2608260722 , 0.6073667798 , 0.059917788 , 0.0762070394 , 0.9324028371 , 0.4013555218 , 0.3640250465 
0.0358891198 , 0.4677857272 , 0.5700534643 , 0.1949086334 , 0.1224228959 , 0.5026240353 , 0.327306597 , 0.385882705 , 0.0077216499 , 0.7614535349 , 0.168658631 
0.7839715704 , 0.8223770927 , 0.0238614487 , 0.9461065689 , 0.091340892 , 0.1454116986 , 0.7112738206 , 0.0904897074 , 0.123782211 , 0.9817747883 , 0.3709392841 
0.7627940029 , 0.121240905 , 0.596195451 , 0.5815658085 , 0.9764659489 , 0.2812456749 , 0.6465625516 , 0.0107030831 , 0.3770105741 , 0.5086225439 , 0.5056490866 
0.3348240242 , 0.1130158664 , 0.0302194152 , 0.4110310636 , 0.0454187035 , 0.431574937 , 0.7149920254 , 0.0813078233 , 0.8993606647 , 0.2850454897 , 0.1890984341 
0.7870558314 , 0.5154828858 , 0.5428741197 , 0.2926525143 , 0.5078914282 , 0.565126155 , 0.5136237713 , 0.9153713272 , 0.382273179 , 0.2771724691 , 0.0217835605 
0.6035230542 , 0.4076662655 , 0.795391175 , 0.3649765891 , 0.1451194715 , 0.5793627454 , 0.1873536822 , 0.1689809202 , 0.5254693148 , 0.2786945743 , 0.2070452365 
0.2367431354 , 0.3691842821 , 0.4381748298 , 0.2185179242 , 0.4431822337 , 0.9438239164 , 0.1888195514 , 0.778006258 , 0.0568397832 , 0.2190389666 , 0.2211461079 
0.5830664467 , 0.7693796 , 0.6660616361 , 0.0329266214 , 0.9168860349 , 0.9004744273 , 0.5758165885 , 0.5117529267 , 0.0212895684 , 0.2112928135 , 0.1022584867 
0.904029347 , 0.1835663104 , 0.5499745687 , 0.1890748371 , 0.4597827676 , 0.5717581292 , 0.9767443622 , 0.0633058217 , 0.9794243947 , 0.7721355376 , 0.4240997132 
0.1245438661 , 0.351498283 , 0.6156360935 , 0.2935247864 , 0.8769675978 , 0.8943306678 , 0.6079174057 , 0.1137107336 , 0.2635149499 , 0.0460922355 , 0.2627184654 
0.7066971841 , 0.9899161523 , 0.5210482092 , 0.4847034421 , 0.0467559355 , 0.7400871757 , 0.6737407641 , 0.1490144222 , 0.3907010797 , 0.5777701112 , 0.3498296257 
0.9406756484 , 0.7668449483 , 0.7923635002 , 0.5124337776 , 0.7435893109 , 0.8556693224 , 0.4918581722 , 0.5157248485 , 0.2839517337 , 0.6164020384 , 0.4616921837 
0.8995878273 , 0.9099268252 , 0.7441907297 , 0.7939184951 , 0.5178442309 , 0.8579014633 , 0.0574334455 , 0.5639364664 , 0.1901301211 , 0.7641306296 , 0.4766877094 
0.7111783302 , 0.2488340717 , 0.6006085542 , 0.451265506 , 0.9225748358 , 0.7496229769 , 0.8419665862 , 0.5003449474 , 0.0822037095 , 0.7826422346 , 0.4123682256 
0.3140922422 , 0.7840835713 , 0.3325337186 , 0.9102876931 , 0.3656493798 , 0.3089996674 , 0.1915333681 , 0.0122119314 , 0.319702751 , 0.5685439422 , 0.8745672102 
0.5208344753 , 0.1067585824 , 0.0840268279 , 0.063708595 , 0.3994110967 , 0.5919182566 , 0.62883475 , 0.913034868 , 0.5072895838 , 0.0111079295 , 0.0107792066 
0.7869341848 , 0.5265040551 , 0.0141882664 , 0.4033362237 , 0.3937271871 , 0.9137760936 , 0.3132630489 , 0.1379179168 , 0.7076945887 , 0.8311072798 , 0.3358087226 
0.7651280342 , 0.3950437461 , 0.1859495011 , 0.5292586638 , 0.9488963652 , 0.8971278314 , 0.7780927359 , 0.5495049194 , 0.3483933373 , 0.7006675717 , 0.4281112004 
0.1902073375 , 0.0903560305 , 0.7804875295 , 0.8562689736 , 0.1232826519 , 0.6973735644 , 0.7567434008 , 0.6990992408 , 0.2091264911 , 0.7780329697 , 0.1903599235 
0.9103920544 , 0.5232187337 , 0.562116541 , 0.2429257734 , 0.4335064269 , 0.9277659212 , 0.5519254408 , 0.6250397954 , 0.9399778526 , 0.8716281918 , 0.3813316063 
0.4682024154 , 0.2558988165 , 0.2680781712 , 0.478981622 , 0.9861353491 , 0.055012356 , 0.0054856776 , 0.0003236155 , 0.4583485797 , 0.3992128647 , 0.1930960822 
0.7716116286 , 0.5371307814 , 0.6217942978 , 0.6027189083 , 0.5329501615 , 0.3869223325 , 0.9977626549 , 0.7188996626 , 0.9161809962 , 0.9466590201 , 0.5315434938 
0.6942737321 , 0.4961639396 , 0.9644208313 , 0.3949413043 , 0.7952918364 , 0.1547807553 , 0.5959538235 , 0.1766234427 , 0.1277829139 , 0.0641562389 , 0.2877528327 
0.395861085 , 0.5431378614 , 0.4186576083 , 0.4508734411 , 0.548623539 , 0.4189812238 , 0.9092220212 , 0.9478364037 , 0.333080933 , 0.6808336498 , 0.360635474 
0.9548752308 , 0.2835525586 , 0.0179173467 , 0.3417975632 , 0.2813152135 , 0.7368170093 , 0.2579785599 , 0.2279742337 , 0.3528445032 , 0.9522522921 , 0.288118178 
0.3172653345 , 0.3471935964 , 0.5194300096 , 0.4720460898 , 0.9431474204 , 0.6960534523 , 0.5998290037 , 0.0073036593 , 0.1285757115 , 0.9956900887 , 0.345563184 
0.5472333198 , 0.4465635302 , 0.0990650598 , 0.9662145437 , 0.3557855515 , 0.0469014635 , 0.2992954766 , 0.0366192013 , 0.5318686487 , 0.2541707079 , 0.2009456586 
0.5497859954 , 0.5959682711 , 0.6014869735 , 0.2866030047 , 0.8539468311 , 0.8294612071 , 0.6394475079 , 0.8061991236 , 0.5535993809 , 0.9567128429 , 0.4799223648 
0.1935837376 , 0.4608123284 , 0.9783867742 , 0.277610566 , 0.5245209234 , 0.3777978709 , 0.8695288226 , 0.1533556739 , 0.2908327393 , 0.3768184064 , 0.0730293905 
0.0965401405 , 0.7690828433 , 0.0285879369 , 0.1038438003 , 0.8976585548 , 0.0242780256 , 0.654285321 , 0.4448918751 , 0.4708415559 , 0.7533503813 , 0.2834036157 
0.8266271073 , 0.8002518448 , 0.7104018959 , 0.8632463091 , 0.332120494 , 0.9645726038 , 0.183418069 , 0.8819064894 , 0.560540875 , 0.784905043 , 0.5355968007 
0.1644636034 , 0.4810400768 , 0.4671744369 , 0.9449511329 , 0.3373090504 , 0.5904570892 , 0.6423246972 , 0.0940524517 , 0.2895563301 , 0.8514511883 , 0.4144877065 
0.8079570024 , 0.2206868301 , 0.167965631 , 0.7646698453 , 0.3740795502 , 0.240995022 , 0.1934287786 , 0.4706196911 , 0.0100778653 , 0.2220167154 , 0.1820734302 
0.9077364202 , 0.2462947411 , 0.2287488123 , 0.3526282953 , 0.7171362974 , 0.9820991936 , 0.7637347146 , 0.5437634047 , 0.7823510389 , 0.4741366105 , 0.4255970565 
0.1144715329 , 0.4387092143 , 0.5904277833 , 0.9963780222 , 0.9992500893 , 0.3753328263 , 0.1648875168 , 0.4137377958 , 0.9896990764 , 0.9728445197 , 0.4810616687 
0.1576647079 , 0.737514365 , 0.0085041765 , 0.3986597299 , 0.9309431436 , 0.4791238676 , 0.4087375952 , 0.152959859 , 0.0535873589 , 0.3164740154 , 0.2117492865 
0.2823361713 , 0.6691023111 , 0.1163908979 , 0.2644353653 , 0.4328370257 , 0.6601543026 , 0.0467864042 , 0.9069736362 , 0.0671640169 , 0.1612579371 , 0.2089341386 
0.6575918002 , 0.1576359593 , 0.3449329399 , 0.0329246265 , 0.3225234766 , 0.7586707361 , 0.0226237029 , 0.2953679962 , 0.393095362 , 0.1802884107 , 0.1531723474 
0.8720854213 , 0.1999483844 , 0.3746699221 , 0.4342019623 , 0.4428741578 , 0.8081763494 , 0.3619678835 , 0.9947995991 , 0.4332161448 , 0.3019457366 , 0.4015995385 
0.9638255052 , 0.8807234061 , 0.9876857358 , 0.1167853642 , 0.934310765 , 0.3041597516 , 0.5160399647 , 0.2166469367 , 0.9732620628 , 0.6324308626 , 0.5319685996 
0.4060990885 , 0.2925851657 , 0.5278687063 , 0.3130727247 , 0.3597491826 , 0.6891266434 , 0.6587555753 , 0.0173409828 , 0.8467626027 , 0.0036885152 , 0.2382777584 
0.8664277908 , 0.6267998824 , 0.762758065 , 0.8448145655 , 0.9044104484 , 0.2872789884 , 0.2226124364 , 0.773939271 , 0.4406346623 , 0.5134451757 , 0.1692860792 
0.0728893122 , 0.4646540754 , 0.1554546137 , 0.2531777234 , 0.4975364371 , 0.5570541522 , 0.832125864 , 0.4613619423 , 0.4377775588 , 0.8198116003 , 0.2636361739 
0.3720883238 , 0.1239713519 , 0.0941872718 , 0.5887352605 , 0.0972334146 , 0.7266181344 , 0.0698175626 , 0.5033325031 , 0.0192033001 , 0.5976862689 , 0.166254306 
0.3789524827 , 0.2868129122 , 0.4751608032 , 0.3962934655 , 0.1335755154 , 0.4788493183 , 0.4465590748 , 0.3028615946 , 0.2412085701 , 0.5194483874 , 0.1474980373 
0.3966631838 , 0.7726261108 , 0.2650521076 , 0.9537173361 , 0.6047519748 , 0.72641405 , 0.3914948949 , 0.4245635751 , 0.3045613565 , 0.7635832191 , 0.3636863923 
0.3987486283 , 0.3523184797 , 0.6457683416 , 0.1253667632 , 0.4221360427 , 0.1491008447 , 0.1445700633 , 0.0198223116 , 0.9655060726 , 0.5235225465 , 0.2143863517 
0.4406668758 , 0.919816012 , 0.4402107396 , 0.9195161946 , 0.3663750873 , 0.7430723342 , 0.1607247647 , 0.8858234747 , 0.5105880047 , 0.5573879485 , 0.4147828631 
0.7756401123 , 0.5111052846 , 0.2632015604 , 0.5020541623 , 0.9026001799 , 0.6877651359 , 0.8066155193 , 0.666183399 , 0.2363000629 , 0.2053641477 , 0.3664328676 
0.1507576774 , 0.6050982657 , 0.9944852525 , 0.6179321148 , 0.5500493986 , 0.3317943034 , 0.208389204 , 0.1923740958 , 0.425846755 , 0.4979455341 , 0.8820684049 
0.4406379214 , 0.0311692497 , 0.4753009747 , 0.4604602335 , 0.9966753228 , 0.9988235212 , 0.7670954578 , 0.4373421986 , 0.9186395332 , 0.2073061974 , 0.429065616 
0.2850146205 , 0.9503785316 , 0.5175831579 , 0.1708380952 , 0.4609665368 , 0.0749711064 , 0.8292876808 , 0.2366066491 , 0.5860763914 , 0.0924892416 , 0.2595382042 
0.4886765713 , 0.7802543775 , 0.5452763312 , 0.1548599703 , 0.0165544404 , 0.7506404789 , 0.173361849 , 0.8986228453 , 0.0813713903 , 0.613999771 , 0.2953839122 
0.5566723649 , 0.0744600045 , 0.9264674182 , 0.5554958861 , 0.8415554622 , 0.3638096168 , 0.4741354194 , 0.0488616596 , 0.7206680104 , 0.7591500403 , 0.3645782027 
0.2382511683 , 0.9299881356 , 0.460206728 , 0.3132222751 , 0.7592758168 , 0.6968133776 , 0.8992986665 , 0.8517650585 , 0.4354741895 , 0.3879752378 , 0.4167992988 
0.9807505207 , 0.5428352081 , 0.6485738764 , 0.7313909996 , 0.7161970572 , 0.5471967221 , 0.8127623899 , 0.3301968281 , 0.4769888176 , 0.3694347548 , 0.415809801 
0.4034562358 , 0.924930641 , 0.2462122948 , 0.7672658525 , 0.3990660608 , 0.2950739544 , 0.487933863 , 0.1582161011 , 0.294314146 , 0.7261850317 , 0.2790990673 
0.0438252846 , 0.2979321764 , 0.6978939185 , 0.4184952066 , 0.7321341387 , 0.1407680768 , 0.226671556 , 0.0941020227 , 0.1355676758 , 0.6598877008 , 0.754520874 
0.3960477593 , 0.0019954666 , 0.2866875837 , 0.1588058244 , 0.8468100321 , 0.1910980321 , 0.4460848127 , 0.069422469 , 0.9650373035 , 0.8867194755 , 0.8474800535 
0.9387059733 , 0.699245112 , 0.886808441 , 0.3266812111 , 0.331264548 , 0.8675589617 , 0.8695164192 , 0.9798384248 , 0.5989499618 , 0.5857134764 , 0.5543600684 
0.4117123517 , 0.915910305 , 0.0040239645 , 0.781147107 , 0.3205671376 , 0.4074802003 , 0.706077748 , 0.5667794328 , 0.1747460528 , 0.1051438088 , 0.2748785261 
0.6626799162 , 0.2633599099 , 0.1561675332 , 0.3888649479 , 0.351564147 , 0.9106884077 , 0.4282722548 , 0.1990442006 , 0.3620226593 , 0.3669782281 , 0.2125827229 
0.2488311008 , 0.6936594392 , 0.2295538611 , 0.1163900625 , 0.5631758585 , 0.2093922859 , 0.7153400243 , 0.1488893349 , 0.7364274329 , 0.1270523765 , 0.2062681188 
0.5828676447 , 0.1157949809 , 0.4918177412 , 0.5773528977 , 0.7337270956 , 0.0418671402 , 0.9091472011 , 0.9421162996 , 0.234241236 , 0.3349939561 , 0.7404513974 
0.3853667779 , 0.1479315977 , 0.6142772315 , 0.9521462107 , 0.322677651 , 0.7194210407 , 0.8139995979 , 0.9853575672 , 0.9827809506 , 0.9701671316 , 0.5616605276 
0.3343450977 , 0.8808555393 , 0.8024947699 , 0.5333892987 , 0.2428781986 , 0.169472998 , 0.4316786118 , 0.4917092994 , 0.8631324372 , 0.6612324729 , 0.3514256488 
0.4263082957 , 0.8706247592 , 0.3234393867 , 0.5751976306 , 0.6070521921 , 0.4504917632 , 0.6399972709 , 0.3475035899 , 0.3586912467 , 0.0253640488 , 0.2606304775 
0.9729684787 , 0.9775102595 , 0.8181128385 , 0.6923895194 , 0.7915098574 , 0.8034704057 , 0.67517047 , 0.761676989 , 0.1776929209 , 0.0095155681 , 0.5390630698 
0.9801876908 , 0.5429048669 , 0.8854107275 , 0.1496606888 , 0.9745834786 , 0.3771200269 , 0.0127931261 , 0.6358159515 , 0.9852193892 , 0.4391014217 , 0.4721789445 
0.3086587763 , 0.0142990528 , 0.1134929033 , 0.7591505395 , 0.6542963237 , 0.4609964932 , 0.1178417867 , 0.6796603724 , 0.9564316808 , 0.0908102654 , 0.2724119303 
0.7745445198 , 0.7831997848 , 0.4486804893 , 0.5780149256 , 0.4583702548 , 0.2103574788 , 0.755707847 , 0.467885823 , 0.8528900072 , 0.7358955378 , 0.4062065211 
0.4400618337 , 0.2780665206 , 0.6329261325 , 0.1379557527 , 0.6965617277 , 0.3650602712 , 0.2787238294 , 0.9232332837 , 0.4591622939 , 0.4142915052 , 0.7383007347 
0.9853741685 , 0.115420762 , 0.8983493531 , 0.6211901205 , 0.1006401512 , 0.3374507753 , 0.1276308312 , 0.4092989275 , 0.3517498281 , 0.2411237345 , 0.2666878234 
0.583120985 , 0.8552100533 , 0.4162869719 , 0.8698085686 , 0.0140158776 , 0.2630970045 , 0.0609066007 , 0.4601006908 , 0.3325194735 , 0.0259439042 , 0.0060461517 
0.2862912542 , 0.6857065242 , 0.658551909 , 0.3771015196 , 0.3428771561 , 0.4330964289 , 0.1603013044 , 0.7915576454 , 0.0111113545 , 0.6186715593 , 0.2468327528 
0.3468201663 , 0.9153871182 , 0.1417388855 , 0.8386379075 , 0.492740016 , 0.8754659812 , 0.8805050477 , 0.4018872171 , 0.8175822813 , 0.1147462842 , 0.7668192014 
0.7368811732 , 0.257644115 , 0.3928128048 , 0.3698073057 , 0.3955998677 , 0.0893745325 , 0.7348675774 , 0.6743236971 , 0.0126078166 , 0.1940298714 , 0.8548051319 
0.0973480726 , 0.5931058666 , 0.3882709667 , 0.0827222415 , 0.7085266286 , 0.2866203198 , 0.703912362 , 0.8091667802 , 0.6240710951 , 0.8315431932 , 0.3334182026 
0.0886152023 , 0.5957288016 , 0.0492399251 , 0.5049021747 , 0.4655373702 , 0.0632558027 , 0.7679991792 , 0.5264439709 , 0.5233564936 , 0.1005186527 , 0.9758209232 
0.5523878755 , 0.8701766599 , 0.0159057709 , 0.6941267611 , 0.7088145679 , 0.5086457874 , 0.5695927422 , 0.5893196156 , 0.9105330044 , 0.3871750236 , 0.3869151752 
0.7747871559 , 0.6732064295 , 0.6675735991 , 0.4333390649 , 0.0503079491 , 0.0104507552 , 0.8664354938 , 0.2106092535 , 0.8020084011 , 0.8775468487 , 0.3897952067 
0.8039235254 , 0.6443660501 , 0.9158381959 , 0.6587286573 , 0.1470807898 , 0.0131862685 , 0.2518345243 , 0.5353517565 , 0.09590851 , 0.9603611529 , 0.363750444 
0.799820872 , 0.7695279331 , 0.4460431719 , 0.6313640657 , 0.9879936413 , 0.4218640956 , 0.7040309939 , 0.3749088165 , 0.4037311706 , 0.4788181498 , 0.4012044452 
0.7040658998 , 0.6474141781 , 0.644819139 , 0.0968787051 , 0.0172214839 , 0.0404190067 , 0.1862532375 , 0.7520890613 , 0.7147427043 , 0.1988610541 , 0.0713047702 
0.0984231955 , 0.0817555254 , 0.778592709 , 0.3090324495 , 0.8837639266 , 0.6561395577 , 0.1383132627 , 0.6876874524 , 0.3005056083 , 0.0541514587 , 0.2514917142 
0.4475863981 , 0.0673377272 , 0.598250634 , 0.9829381551 , 0.1632462377 , 0.5586117874 , 0.8049102318 , 0.9630671097 , 0.3281397205 , 0.2509534038 , 0.361366768 
0.3161333618 , 0.6728174994 , 0.2984621692 , 0.6910421788 , 0.0765486704 , 0.7772803195 , 0.7391574252 , 0.1478534406 , 0.6894375347 , 0.8375806208 , 0.3474346793 
0.9461189331 , 0.8033579066 , 0.7945898557 , 0.9953588583 , 0.3082600813 , 0.2601272259 , 0.058614661 , 0.0762592605 , 0.7865711972 , 0.581971155 , 0.4680302436 
0.1767779132 , 0.3389590727 , 0.4521478149 , 0.1926836846 , 0.0330858338 , 0.1609623828 , 0.701329472 , 0.602678576 , 0.7502819989 , 0.6118624764 , 0.1133728931 
0.9898536 , 0.4543478987 , 0.2592766546 , 0.6346727391 , 0.5512266038 , 0.2764981389 , 0.6750917458 , 0.7374798418 , 0.0285872002 , 0.3898344501 , 0.284926333 
0.4246754101 , 0.3390777917 , 0.1474764552 , 0.8722618083 , 0.4064155193 , 0.7457270897 , 0.8551999633 , 0.569661757 , 0.3043388771 , 0.6601101952 , 0.3383444503 
0.6324785976 , 0.9110635994 , 0.1271600425 , 0.9486119598 , 0.5838810988 , 0.4256222118 , 0.6396541386 , 0.6604297692 , 0.2029025313 , 0.3788115638 , 0.3698164325 
0.8923400659 , 0.2163921846 , 0.0378921763 , 0.36037031 , 0.3630052553 , 0.1512650694 , 0.4845401119 , 0.6479315883 , 0.9523254149 , 0.909215522 , 0.3517243909 
0.0998018701 , 0.7814773303 , 0.3934248998 , 0.8455289598 , 0.636677294 , 0.9630866568 , 0.1498678369 , 0.2967874892 , 0.4958155234 , 0.7823464349 , 0.3791705649 
0.9363408959 , 0.9747061334 , 0.1931923572 , 0.7309307521 , 0.9700649916 , 0.5014524385 , 0.991057978 , 0.0286796531 , 0.5777116995 , 0.7776291752 , 0.622975566 
0.7917321878 , 0.0485977782 , 0.3706125333 , 0.452161957 , 0.2515003094 , 0.7494240971 , 0.2604451673 , 0.1438403758 , 0.9658162817 , 0.2983373436 , 0.2706222569 
0.3288215371 , 0.449602413 , 0.9887507977 , 0.9767531259 , 0.4019278279 , 0.8979663197 , 0.9637625064 , 0.5017296979 , 0.6794436499 , 0.3571874062 , 0.4979627607 
0.316120944 , 0.3202740629 , 0.497126495 , 0.6129084337 , 0.8160895864 , 0.2794729299 , 0.8207595223 , 0.4390651528 , 0.0104313246 , 0.6124917101 , 0.2811086067 
0.3810438579 , 0.0646536676 , 0.7391632404 , 0.130467955 , 0.3250988349 , 0.8830036162 , 0.0962842372 , 0.6234361785 , 0.3872143021 , 0.4251057743 , 0.2326736499 
0.6106508081 , 0.7544896128 , 0.1165882479 , 0.062798623 , 0.9471732974 , 0.1496740817 , 0.2237610063 , 0.6485027694 , 0.7523526582 , 0.9740430051 , 0.3759650998 
0.4749664194 , 0.2739314195 , 0.3656214066 , 0.9766961173 , 0.9533750699 , 0.7228088127 , 0.3239547755 , 0.2694960139 , 0.0430828757 , 0.8210812709 , 0.367322783 
0.8591724625 , 0.1005542008 , 0.7031639703 , 0.2982376153 , 0.1109855259 , 0.3156556804 , 0.7859005462 , 0.4920293838 , 0.380309348 , 0.5250637867 , 0.2723689771 
0.7054081829 , 0.4080674034 , 0.7187815765 , 0.3288443615 , 0.7952817054 , 0.1438873508 , 0.401882953 , 0.1712468057 , 0.5457462515 , 0.8768493724 , 0.3199621009 
0.9113676581 , 0.8535454902 , 0.3985532951 , 0.6341764713 , 0.1775002657 , 0.6680493094 , 0.6772593469 , 0.9985815366 , 0.5504537569 , 0.5364318094 , 0.4644555395 
0.2603652463 , 0.7422062582 , 0.4283909039 , 0.5196419009 , 0.3768789973 , 0.9796175081 , 0.7961400398 , 0.0519707431 , 0.7170973499 , 0.8247272405 , 0.2536177272 
0.2101212637 , 0.569273408 , 0.6205699709 , 0.7021506475 , 0.949582756 , 0.145633758 , 0.3246479868 , 0.6549909394 , 0.5537011614 , 0.0434295633 , 0.301214293 
0.3489828669 , 0.1873169146 , 0.3857182544 , 0.5202296725 , 0.733063166 , 0.2625676268 , 0.9654078982 , 0.6444308241 , 0.116113117 , 0.3639611932 , 0.2675871019 
0.4418051937 , 0.6534382459 , 0.7994333738 , 0.6349975509 , 0.384368998 , 0.7694983659 , 0.1364499894 , 0.3754269765 , 0.798178019 , 0.7141616889 , 0.2936133831 
0.1530561517 , 0.4088288271 , 0.4686513022 , 0.2696444001 , 0.4716274501 , 0.4158245996 , 0.4193184818 , 0.6953884563 , 0.0643273694 , 0.17167114 , 0.9558666428 
0.6694314615 , 0.3246926158 , 0.9138773982 , 0.0978223658 , 0.8443345167 , 0.2907563956 , 0.0774398739 , 0.6404745569 , 0.3427271391 , 0.7945372239 , 0.58246426 
0.3913306575 , 0.8360819872 , 0.3269678773 , 0.6014519213 , 0.4053553953 , 0.9475378483 , 0.3036025693 , 0.3549381518 , 0.0931716063 , 0.6282505561 , 0.3004501471 
0.4652017974 , 0.7845323328 , 0.4479754698 , 0.2646351713 , 0.4195298837 , 0.8323444682 , 0.0341335372 , 0.5559798731 , 0.2077714447 , 0.8323115562 , 0.6468727677 
0.9937643921 , 0.995855635 , 0.8589970344 , 0.3794826465 , 0.5160853076 , 0.5920602004 , 0.6420502737 , 0.4814932058 , 0.2364910245 , 0.7581633907 , 0.4752862415 
0.5150983203 , 0.0517767738 , 0.8774649021 , 0.4709649631 , 0.3439716939 , 0.4599291622 , 0.9632634153 , 0.7353023514 , 0.2960111499 , 0.2902312926 , 0.3230013884 
0.7013665452 , 0.2377691413 , 0.6403568424 , 0.0563046969 , 0.3309407476 , 0.2686073985 , 0.0662337882 , 0.9778135158 , 0.9402875183 , 0.0599981807 , 0.2991594598 
0.7992845527 , 0.4394808272 , 0.4897544584 , 0.3913447531 , 0.0815311009 , 0.9712476647 , 0.6278357781 , 0.8396944921 , 0.8167020641 , 0.1429340984 , 0.3961675708 
0.6941669662 , 0.6138990615 , 0.2354429597 , 0.1540961289 , 0.5771624767 , 0.9707453116 , 0.4501072788 , 0.8673937698 , 0.3074995847 , 0.1514738239 , 0.3285850652 
0.2701415624 , 0.3608275964 , 0.2411403833 , 0.7387928646 , 0.6304719965 , 0.7127678338 , 0.1546174642 , 0.0497904788 , 0.4081562902 , 0.2189448336 , 0.9478564272 
0.2214616188 , 0.0775877521 , 0.5436374494 , 0.1353390175 , 0.175410118 , 0.3879719665 , 0.426095413 , 0.2528499919 , 0.0284465235 , 0.7688225522 , 0.4361036588 
0.0473872158 , 0.4936483209 , 0.553354885 , 0.4953626855 , 0.7582834922 , 0.9728847686 , 0.3277071537 , 0.7924170299 , 0.5288646421 , 0.5354785984 , 0.2740123095 
0.1567513444 , 0.3340104902 , 0.3875863254 , 0.9560358971 , 0.7734913179 , 0.8773407843 , 0.3473806507 , 0.8550224188 , 0.8485884489 , 0.9752164287 , 0.509126355 
0.6652905131 , 0.1181505271 , 0.5861881771 , 0.3594574793 , 0.7320495886 , 0.8216311368 , 0.5135536082 , 0.3092120653 , 0.7923764484 , 0.963660887 , 0.4056223748 
0.6247285861 , 0.7990062046 , 0.8963061953 , 0.8658689698 , 0.5377990692 , 0.5267781918 , 0.5786368037 , 0.6924165334 , 0.5765686706 , 0.9867930938 , 0.0998760331 
0.9113613674 , 0.7980302898 , 0.064380846 , 0.4549988168 , 0.9333693073 , 0.2397909639 , 0.8429707834 , 0.3594647204 , 0.4926409558 , 0.8714173068 , 0.2817687462 
0.128287273 , 0.5400281716 , 0.3650656277 , 0.681642158 , 0.0353908576 , 0.1233491204 , 0.654526927 , 0.3630980114 , 0.9157661502 , 0.1833915692 , 0.3229132327 
0.2641962864 , 0.5969255422 , 0.13178958 , 0.4209476309 , 0.9309360329 , 0.5193759059 , 0.376983528 , 0.7044273508 , 0.3967166902 , 0.7243641787 , 0.307750048 
0.2453051391 , 0.6995806075 , 0.2541666809 , 0.9105956522 , 0.8177311346 , 0.840354858 , 0.2700531315 , 0.5497807232 , 0.6619859948 , 0.7836067402 , 0.4245705795 
0.4543624436 , 0.7472676272 , 0.035598624 , 0.5542384768 , 0.8624023385 , 0.3173673707 , 0.6019709376 , 0.1853155713 , 0.0352397761 , 0.866167224 , 0.3065959902 
0.1670293561 , 0.2871148549 , 0.7131771469 , 0.686405262 , 0.6640983829 , 0.4176044976 , 0.0831219521 , 0.3884625621 , 0.9770542672 , 0.3284270912 , 0.2925839567 
0.8985766103 , 0.5404947363 , 0.9823977738 , 0.7948828056 , 0.4063637061 , 0.520196843 , 0.3216609973 , 0.9850005098 , 0.2126133763 , 0.8982296684 , 0.231220948 
0.9717936041 , 0.1239747438 , 0.6962599582 , 0.0361744501 , 0.5789735611 , 0.6296292655 , 0.2759654145 , 0.4219443444 , 0.9890939859 , 0.7686063703 , 0.9057743046 
0.2933616517 , 0.1173812589 , 0.3086345424 , 0.6584272794 , 0.7990234173 , 0.3440254 , 0.7817763998 , 0.4535503443 , 0.7071234114 , 0.69754255 , 0.5090758754 
